Rating|id|Short-Info|Purpose|More-Info
1|126|In industrial production of colorants, &quot;lake&quot; is a term used for pigments or dyes that are precipitated with metal salts such as aluminum, calcium, barium, or others. Some of the lake dyes may be derived from naturally occurring plant or animal ingredients but the vast majority of lakes is synthetically produced from coal tar or petroleum.|colorant|702443-FDC_YELLOW_5_ALUMINUM_LAKE/
3|127|Citral is a naturally occurring scent ingredient; manufactured synthetically on a large scale; associated with allergies and contact dermatitis.|flavoring agent, fragrance ingredient, and masking|701383-CITRAL/
1|128|This ingredient is a synthetic polymer used as a skin conditioning agent.|skin-conditioning agent - emollient, viscosity increasing agent - nonaqueous, emollient, skin conditioning, and viscosity controlling|702946-HYDROGENATED_POLYISOBUTENE/
1|129|Boron nitride is a synthetic boron-based inorganic compound used in cosmetics and personal care products to increase adherence and act as oil absorbent.|slip modifier, absorbent, opacifying, and skin conditioning|700802-BORON_NITRIDE/
2|130|D&C Red 33 is a synthetic dye produced from petroleum or coal tar sources; this dye is FDA-approved for use in pharmaceuticals and cosmetics.|colorant and hair dyeing|701803-DC_RED_33/
1|131|This ingredient is composed of benzoic acid and long-chain (C12-15) alcohols .|skin-conditioning agent - emollient, antimicrobial, emollient, and skin conditioning|700898-C1215_ALKYL_BENZOATE/
1|132|Argania Spinosa Kernel Oil is a fixed oil expressed from the kernels of the African tree, Argania spinosa.|skin-conditioning agent - emollient, skin-conditioning agent - miscellaneous;skin-conditioning agent - occlusive, emollient, and skin conditioning|700501-ARGANIA_SPINOSA_ARGAN_KERNEL_OIL/
6|133|Butylparaben is in the paraben family of preservatives used by the food, pharmaceutical, and personal care product industries. Parabens mimic estrogen and can act as potential hormone (endocrine) system disruptors.|fragrance ingredient, preservative, and masking|700868-BUTYLPARABEN/
4.5|134|DMDM hydantoin is an antimicrobial formaldehyde releaser preservative. People exposed to such formaldehyde-releasing ingredients may develop a formaldehyde allergy or an allergy to the ingredient itself and its decomposition products. In the U.S., approximately 20% of cosmetics and personal care products contain a formaldehyde-releaser and the frequency of contact allergy to these ingredients is much higher among Americans compared to studies in Europe. |preservative|702196-DMDM_HYDANTOIN_FORMALDEHYDE_RELEASER/
1|135|Ascorbic acid (Vitamin C) is a naturally occurring antioxidant.|antioxidant, fragrance ingredient, ph adjuster, skin-conditioning agent - miscellaneous, buffering, masking, and skin conditioning|700544-ASCORBIC_ACID_VITAMIN_C/
1|136|Extract of the calendula (Calendula officinalis) flowers.|fragrance ingredient, skin-conditioning agent - miscellaneous, masking, and skin conditioning|700990-CALENDULA_OFFICINALIS_POT_MARIGOLD_FLOWER_EXTRACT/
2.5|137|Octocrylene is a common sunscreen ingredient. It may cause allergic skin reactions in sensitive individuals.|sunscreen agent, ultraviolet light absorber, uv absorber, and uv filter|704206-OCTOCRYLENE/
3|138|Sunscreens with zinc oxide usually contain nanoparticles. Zinc oxide in sunscreen offers UVA protection. Nanoparticle zinc oxide in sunscreen does not penetrate healthy skin, and thus appear to pose a low health risk in lotions. Inhalation of powders and sprays is a concern, however.|cosmetic colorant|703959-ZINC_OXIDE_sunscreen_grade__100nm/
3.5|139|In industrial production of colorants, the term &quot;lake&quot; is applied to pigments or dyes that are precipitated with metal salts such as aluminum, calcium, barium, or others. Most lake pigments are synthetically produced from coal tar or petroleum.|colorant|701798-DC_RED_28_ALUMINUM_LAKE/
1|140|Sorbitol (glucitol) is a type of sugar alcohol used as a thickener and a skin conditioning agent.|flavoring agent, fragrance ingredient, humectant, skin-conditioning agent - humectant, plasticiser, and skin conditioning|706239-SORBITOL/
4|141|Benzophenone-1 is a benzene-based UV absorber.|ultraviolet light absorber and uv absorber|700685-BENZOPHENONE1/
1|142|Silicon-based ingredient; used as a binder.|binder and binding|706643-TRIETHOXYCAPRYLYLSILANE/
1|143|Safflower seed oil is obtained from the seed of Carthamus tinctorius; this ingredient consists primarily of the triglycerides of linoleic acid.|fragrance ingredient, skin-conditioning agent - occlusive, masking, and skin conditioning|701141-CARTHAMNUS_TINCTORIUS_SAFFLOWER_OIL/
1|144|Hydroxyethylcellulose is a modified cellulose polymer; used as a gelling and thickening agent.|binder, emulsion stabilizer, film former, viscosity increasing agent - aqueous, binding, emulsion stabilising, film forming, stabilising, and viscosity controlling|703059-HYDROXYETHYLCELLULOSE/
1|145|Sodium dehydroacetate is an antimicrobial ingredient used as preservative.|preservative|706054-SODIUM_DEHYDROACETATE/
1|146|This ingredient is produced from hectorite, a naturally occurring mineral and a principal constituent of bentonite clay.|suspending agent - nonsurfactant, gel forming, and viscosity controlling|706280-STEARALKONIUM_HECTORITE/
1|147|Aluminum hydroxide, also known as hydrated alumina, is a form of aluminum used as a colorant.|opacifying agent, skin protectant, and cosmetic colorant|700321-ALUMINUM_HYDROXIDE/
1|148|This ingredient is a reaction product of bentonite, a type of aluminosilicate clay, and stearalkonium chloride, a quaternary amine surfactant and antimicrobial agent.|suspending agent - nonsurfactant, gel forming, and viscosity controlling|706278-STEARALKONIUM_BENTONITE/
1|149|Guar Hydroxypropyltrimonium Chloride is a quaternary ammonium derivative of guar gum; used in hair conditioning products.|antistatic agent, hair conditioning agent, viscosity increasing agent - aqueous, antistatic, film forming, skin conditioning, and viscosity controlling|702759-GUAR_HYDROXYPROPYLTRIMONIUM_CHLORIDE/
1|150|Polyethylene terephthalate is a synthetic plastic polymer used as a film-forming agent.|adhesive, film former, hair fixative, viscosity increasing agent - nonaqueous, and film forming|704991-POLYETHYLENE_TEREPHTHALATE/
1|151|Grape seed oil is obtained from the seeds of grape plant, Vitis vinifera. |skin-conditioning agent - miscellaneous, emollient, and skin conditioning|706924-VITIS_VINIFERA_GRAPE_SEED_OIL/
1|152|This ingredient is a lipid-based synthetic skin-conditioning agent.|skin-conditioning agent - emollient, emollient, and skin conditioning|700758-BISDIGLYCERYL_POLYACYLADIPATE2/
7|153|Oxybenzone is a sunscreen ingredient associated with photoallergic reactions. This chemical absorbs through the skin in significant amounts. It contaminates the bodies of 97% of Americans according to research by the Centers for Disease Control and Prevention.|sunscreen agent, ultraviolet light absorber, uv absorber, and uv filter|704372-OXYBENZONE/
1|154|Paraffin is a solid mixture of hydrocarbons obtained from petroleum.|fragrance ingredient, skin-conditioning agent - occlusive, viscosity increasing agent -nonaqueous, emollient, and viscosity controlling|704453-PARAFFIN/
2|155||solvent, viscosity decreasing agent, and viscosity controlling|723043-PROPANEDIOL/
4|156|Coumarin is a naturally occurring and synthetically produced scent chemical; associated with allergies and contact dermatitis.|fragrance ingredient and masking|701686-COUMARIN/
3.5|157|Cetrimonium chloride is a quaternary ammonium compound used as a preservative.|antistatic agent, cosmetic biocide, surfactant - emulsifying agent, antimicrobial, antistatic, emulsifying, preservative, and surfactant|701258-CETRIMONIUM_CHLORIDE/
1|158|In industrial production of colorants, the term &quot;lake&quot; is applied to pigments or dyes that are precipitated with metal salts such as aluminum, calcium, barium, or others. Most lake pigments are synthetically produced from coal tar or petroleum.||701822-DC_RED_6_LAKE/
2|159|Zinc Oxide is an inorganic oxide used as a colorant and sunscreen agent.|bulking agent, colorant, skin protectant, and sunscreen agent|707070-ZINC_OXIDE/
1|160|Dimethiconol is a silicon-based polymer.|antifoaming agent, skin-conditioning agent - emollient, antifoaming, emollient, and moisturising|702044-DIMETHICONOL/
4|161|Peppermint oil is a volatile oil obtained from the plant Mentha piperita.|fragrance ingredient and skin-conditioning agent - miscellaneous|703844-MENTHA_PIPERITA_PEPPERMINT_OIL/
1|162|Cosmetic manufacturers use sodium citrate to adjust the acidity of a product. Citrate, in the form of citric acid, is also found in citric fruits and juices.|ph adjuster, buffering, chelating, and masking|706027-SODIUM_CITRATE/
1|163|Glycol distearate is a compound based on stearic acid, a naturally occurring fatty acid.|opacifying agent, skin-conditioning agent - occlusive, viscosity increasing agent -nonaqueous, emollient, emulsifying, opacifying, skin conditioning, and viscosity controlling|702699-GLYCOL_DISTEARATE/
1.5|164|Sodium lauryl sulfate is the sodium salt of lauryl sulfate.|denaturant, surfactant - cleansing agent, cleansing, emulsifying, foaming, and surfactant|706110-SODIUM_LAURYL_SULFATE/
1|165||antioxidant|722079-PENTAERYTHRITYL_TETRADITBUTYL_HYDROXYHYDROCINNAMATE/
1|166|This ingredient is a polymer of actylic acid and related chemicals.|emulsion stabilizer, viscosity increasing agent - aqueous, viscosity increasing agent -nonaqueous, emulsion stabilising, film forming, and viscosity controlling|700138-ACRYLATES_C1030_ALKYL_ACRYLATE_CROSSPOLYMER/
3.5|167|Behentrimonium chloride is a quaternary ammonium salt used as a preservative.|antistatic agent, hair conditioning agent, antistatic, hair conditioning, and preservative|700657-BEHENTRIMONIUM_CHLORIDE/
3|168|Homosalate is a common sunscreen ingredient. Research indicates it is a weak hormone disruptor, and sunlight breaks down the chemical into harmful byproducts.|fragrance ingredient, sunscreen agent, ultraviolet light absorber, skin conditioning, uv absorber, and uv filter|702867-HOMOSALATE/
2|169|Sorbic acid is a naturally occuring and synthetically produced compound used as a preservative.|fragrance ingredient and preservative|706224-SORBIC_ACID/
2.5|170|Chlorphenesin is a synthetic preservative.|cosmetic biocide, antimicrobial, and preservative|701327-CHLORPHENESIN/
2|171|D&C Red 7 is a synthetic dye produced from petroleum or coal tar sources; this dye is FDA-approved for use in pharmaceuticals and cosmetics.|colorant and hair dyeing|701823-DC_RED_7/
1|172|In industrial production of colorants, the term &quot;lake&quot; is applied to pigments or dyes that are precipitated with metal salts such as aluminum, calcium, barium, or others. Most lake pigments are synthetically produced from coal tar or petroleum.|colorant|702445-FDC_YELLOW_6_ALUMINUM_LAKE/
2|173|This skin conditioning agent is a synthetic chemical consisting of dimethicone, a silicon-based polymer and polyethylene glycol (PEG)-polypropylene glycol (PPG) polymer. May be contaminated with potentially toxic manufacturing impurities such as 1,4-dioxane.|skin-conditioning agent - miscellaneous, surfactant - emulsifying agent, emulsifying, skin conditioning, and surfactant|701277-CETYL_PEG_PPG10_1_DIMETHICONE/
3|174|Ionones are a group of naturally occurring and synthetically produced scent chemicals.|fragrance ingredient and masking|700295-ALPHAISOMETHYL_IONONE/
1|175|Amodimethicone is a silicon-based polymer.|hair conditioning agent|700387-AMODIMETHICONE/
2|176|Polysorbate 60 (Tween-60) is a sorbitol-based emulsifier and surfactant.|fragrance ingredient, surfactant - emulsifying agent, surfactant - solubilizing agent, and emulsifying|705139-POLYSORBATE60/
1|177|Isopropyl Myristate is composed of of isopropyl alcohol and myristic acid, a common, naturally occurring fatty acid.|binder, fragrance ingredient, skin-conditioning agent - emollient, binding, emollient, perfuming, skin conditioning, and solvent|703206-ISOPROPYL_MYRISTATE/
1|178|Lauroyl lysine is a derivative of lauric acid and lysine, a naturally occurring amino acid.|hair conditioning agent, skin-conditioning agent - miscellaneous, hair conditioning, skin conditioning, and viscosity controlling|703434-LAUROYL_LYSINE/
